Location ID,Observed Property ID,Observed DateTime,Result Value,Result Unit,Lab: MDL,,,,,,,,
RLM,Nodularin (total),2024-02-26 11:25:00.000+10:00,0.1,ug/l,,,,,,,,,
RLM,Planktolyngbya_Biovolume,2024-02-26 11:25:00.000+10:00,0.002,mm3/l,,,,,,,,,
RLM,Planktolyngbya_Cell count,2024-02-26 11:25:00.000+10:00,1157,cells/ml,,,,,,,,,
RLM,Potentially Toxic Cyanobacteria,2024-02-26 11:25:00.000+10:00,32900,cells/ml,,,,,,,,,
RLM,Potentially Toxic Cyanobacteria Biovolume,2024-02-26 11:25:00.000+10:00,0.965,mm3/l,,,,,,,,,
RLM,Pseudanabaena_Biovolume,2024-02-26 11:25:00.000+10:00,0.053,mm3/l,,,,,,,,,
RLM,Pseudanabaena_Cell count,2024-02-26 11:25:00.000+10:00,5322,cells/ml,,,,,,,,,
RLM,Raphidiopsis raciborskii_Biovolume,2024-02-26 11:25:00.000+10:00,0.965,mm3/l,,,,,,,,,
RLM,Raphidiopsis raciborskii_Cell count,2024-02-26 11:25:00.000+10:00,32895,cells/ml,,,,,,,,,
RLM,Total Cyanobacteria,2024-02-26 11:25:00.000+10:00,83910,cells/ml,,,,,,,,,
RLE,7-deoxy-Cylindrospermopsin(extracellular),2024-02-26 11:15:00.000+10:00,0.6,ug/l,,,,,,,,,
RLE,7-deoxy-Cylindrospermopsin(intracellular),2024-02-26 11:15:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,7-deoxy-Cylindrospermopsin(total),2024-02-26 11:15:00.000+10:00,0.6,ug/l,,,,,,,,,
RLE,7-desmethyl Microcystin-LR(extracellular),2024-02-26 11:15:00.000+10:00,2,ug/l,,,,,,,,,
RLE,7-desmethyl Microcystin-LR(intracellular),2024-02-26 11:15:00.000+10:00,2,ug/l,,,,,,,,,
RLE,7-desmethyl Microcystin-LR(total),2024-02-26 11:15:00.000+10:00,2,ug/l,,,,,,,,,
RLE,7-Epi-Cylindrospermopsin(extracellular),2024-02-26 11:15:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,7-Epi-Cylindrospermopsin(intracellular),2024-02-26 11:15:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,7-Epi-Cylindrospermopsin(total),2024-02-26 11:15:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,Anatoxin-a(extracellular),2024-02-26 11:15:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,Anatoxin-a(intracellular),2024-02-26 11:15:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,Anatoxin-a(total),2024-02-26 11:15:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,Coccoid Blue Green Picoplankton_Biovolume,2024-02-26 11:15:00.000+10:00,0.009,mm3/l,,,,,,,,,
RLE,Coccoid Blue Green Picoplankton_Cell count,2024-02-26 11:15:00.000+10:00,20142,cells/ml,,,,,,,,,
RLE,Cyanobacteria Biovolume,2024-02-26 11:15:00.000+10:00,1.22,mm3/l,,,,,,,,,
RLE,Cylindrospermopsin (extracellular),2024-02-26 11:15:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,Cylindrospermopsin (intracellular),2024-02-26 11:15:00.000+10:00,0.05,ug/l,,,,,,,,,
RLE,Cylindrospermopsin(total),2024-02-26 11:15:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,Microcystin LR(extracellular),2024-02-26 11:15:00.000+10:00,0.05,ug/l,,,,,,,,,
RLE,Microcystin LR(intracellular),2024-02-26 11:15:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,Microcystin LR(total),2024-02-26 11:15:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,Microcystin RR(extracellular),2024-02-26 11:15:00.000+10:00,0.05,ug/l,,,,,,,,,
RLE,Microcystin RR(intracellular),2024-02-26 11:15:00.000+10:00,0.05,ug/l,,,,,,,,,
RLE,Microcystin RR(total),2024-02-26 11:15:00.000+10:00,0.05,ug/l,,,,,,,,,
RLE,Microcystin YR(extracellular),2024-02-26 11:15:00.000+10:00,0.05,ug/l,,,,,,,,,
RLE,Microcystin YR(intracellular),2024-02-26 11:15:00.000+10:00,0.05,ug/l,,,,,,,,,
RLE,Microcystin YR(total),2024-02-26 11:15:00.000+10:00,0.05,ug/l,,,,,,,,,
RLE,Microcystin-LA(extracellular),2024-02-26 11:15:00.000+10:00,0.5,ug/l,,,,,,,,,
RLE,Microcystin-LA(intracellular),2024-02-26 11:15:00.000+10:00,0.5,ug/l,,,,,,,,,
RLE,Microcystin-LA(total),2024-02-26 11:15:00.000+10:00,0.5,ug/l,,,,,,,,,
RLE,Microcystin-LF(extracellular),2024-02-26 11:15:00.000+10:00,1,ug/l,,,,,,,,,
RLE,Microcystin-LF(intracellular),2024-02-26 11:15:00.000+10:00,1,ug/l,,,,,,,,,
RLE,Microcystin-LF(total),2024-02-26 11:15:00.000+10:00,1,ug/l,,,,,,,,,
RLE,Microcystin-LW(extracellular),2024-02-26 11:15:00.000+10:00,1,ug/l,,,,,,,,,
RLE,Microcystin-LW(intracellular),2024-02-26 11:15:00.000+10:00,1,ug/l,,,,,,,,,
RLE,Microcystin-LW(total),2024-02-26 11:15:00.000+10:00,1,ug/l,,,,,,,,,
RLE,Microcystin-LY(extracellular),2024-02-26 11:15:00.000+10:00,0.5,ug/l,,,,,,,,,
RLE,Microcystin-LY(intracellular),2024-02-26 11:15:00.000+10:00,0.5,ug/l,,,,,,,,,
RLE,Microcystin-LY(total),2024-02-26 11:15:00.000+10:00,0.5,ug/l,,,,,,,,,
RLE,Nodularin (extracellular),2024-02-26 11:15:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,Nodularin (intracellular),2024-02-26 11:15:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,Nodularin (total),2024-02-26 11:15:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,Potentially Toxic Cyanobacteria,2024-02-26 11:15:00.000+10:00,38210,cells/ml,,,,,,,,,
RLE,Potentially Toxic Cyanobacteria Biovolume,2024-02-26 11:15:00.000+10:00,1.14,mm3/l,,,,,,,,,
RLE,Pseudanabaena_Biovolume,2024-02-26 11:15:00.000+10:00,0.071,mm3/l,,,,,,,,,
RLE,Pseudanabaena_Cell count,2024-02-26 11:15:00.000+10:00,7145,cells/ml,,,,,,,,,
RLE,Raphidiopsis raciborskii_Biovolume,2024-02-26 11:15:00.000+10:00,1.105,mm3/l,,,,,,,,,
RLE,Raphidiopsis raciborskii_Cell count,2024-02-26 11:15:00.000+10:00,37680,cells/ml,,,,,,,,,
RLE,Total Cyanobacteria,2024-02-26 11:15:00.000+10:00,65490,cells/ml,,,,,,,,,
RLE,Umezakia ovalisporum_Biovolume,2024-02-26 11:15:00.000+10:00,0.033,mm3/l,,,,,,,,,
RLE,Umezakia ovalisporum_Cell count,2024-02-26 11:15:00.000+10:00,527,cells/ml,,,,,,,,,
RLW,Ammonia as N,2024-02-19 12:00:00.000+10:00,0.09,mg/L,0.01,,,,,,,,
RLM,Ammonia as N,2024-02-19 12:00:00.000+10:00,0.13,mg/L,0.01,,,,,,,,
RLE,Ammonia as N,2024-02-19 12:00:00.000+10:00,0.13,mg/L,0.01,,,,,,,,
RLE,Dissolved Reactive Phosphorus as P,2024-02-19 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Dissolved Reactive Phosphorus as P,2024-02-19 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Dissolved Reactive Phosphorus as P,2024-02-19 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Nitrate as N,2024-02-19 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Nitrate as N,2024-02-19 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Nitrate as N,2024-02-19 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Nitrite + Nitrate as N,2024-02-19 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Nitrite + Nitrate as N,2024-02-19 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Nitrite + Nitrate as N,2024-02-19 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Nitrite as N,2024-02-19 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Nitrite as N,2024-02-19 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Nitrite as N,2024-02-19 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Total Kjeldahl Nitrogen as N,2024-02-19 12:00:00.000+10:00,0.8,mg/L,0.1,,,,,,,,
RLM,Total Kjeldahl Nitrogen as N,2024-02-19 12:00:00.000+10:00,0.7,mg/L,0.1,,,,,,,,
RLE,Total Kjeldahl Nitrogen as N,2024-02-19 12:00:00.000+10:00,0.8,mg/L,0.1,,,,,,,,
RLM,Total Nitrogen as N,2024-02-19 12:00:00.000+10:00,0.7,mg/L,0.1,,,,,,,,
RLE,Total Nitrogen as N,2024-02-19 12:00:00.000+10:00,0.8,mg/L,0.1,,,,,,,,
RLW,Total Nitrogen as N,2024-02-19 12:00:00.000+10:00,0.8,mg/L,0.1,,,,,,,,
RLM,Total Phosphorus as P,2024-02-19 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,
RLE,Total Phosphorus as P,2024-02-19 12:00:00.000+10:00,0.05,mg/L,0.01,,,,,,,,
RLW,Total Phosphorus as P,2024-02-19 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,
RLM,Total suspended solids,2024-02-19 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLE,Total suspended solids,2024-02-19 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLW,Total suspended solids,2024-02-19 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLW,7-deoxy-Cylindrospermopsin(extracellular),2024-02-19 07:30:00.000+10:00,0.6,ug/l,,,,,,,,,
RLW,7-deoxy-Cylindrospermopsin(intracellular),2024-02-19 07:30:00.000+10:00,0.1,ug/l,,,,,,,,,
RLW,7-deoxy-Cylindrospermopsin(total),2024-02-19 07:30:00.000+10:00,0.6,ug/l,,,,,,,,,
RLW,7-desmethyl Microcystin-LR(extracellular),2024-02-19 07:30:00.000+10:00,2,ug/l,,,,,,,,,
RLW,7-desmethyl Microcystin-LR(intracellular),2024-02-19 07:30:00.000+10:00,2,ug/l,,,,,,,,,
RLW,7-desmethyl Microcystin-LR(total),2024-02-19 07:30:00.000+10:00,2,ug/l,,,,,,,,,
RLW,7-Epi-Cylindrospermopsin(extracellular),2024-02-19 07:30:00.000+10:00,0.1,ug/l,,,,,,,,,
RLW,7-Epi-Cylindrospermopsin(intracellular),2024-02-19 07:30:00.000+10:00,0.1,ug/l,,,,,,,,,
RLW,7-Epi-Cylindrospermopsin(total),2024-02-19 07:30:00.000+10:00,0.1,ug/l,,,,,,,,,
RLW,Anatoxin-a(extracellular),2024-02-19 07:30:00.000+10:00,0.1,ug/l,,,,,,,,,
RLW,Anatoxin-a(intracellular),2024-02-19 07:30:00.000+10:00,0.1,ug/l,,,,,,,,,
RLW,Anatoxin-a(total),2024-02-19 07:30:00.000+10:00,0.1,ug/l,,,,,,,,,
RLW,Chlorophyll - a,2024-02-19 07:30:00.000+10:00,21.4,mg/m^3,,,,,,,,,
RLW,Coccoid Blue Green Picoplankton_Biovolume,2024-02-19 07:30:00.000+10:00,0.017,mm3/l,,,,,,,,,
RLW,Coccoid Blue Green Picoplankton_Cell count,2024-02-19 07:30:00.000+10:00,37766,cells/ml,,,,,,,,,
RLW,Cyanobacteria Biovolume,2024-02-19 07:30:00.000+10:00,4.64,mm3/l,,,,,,,,,
RLW,Cylindrospermopsin (extracellular),2024-02-19 07:30:00.000+10:00,0.13,ug/l,,,,,,,,,
RLW,Cylindrospermopsin (intracellular),2024-02-19 07:30:00.000+10:00,0.05,ug/l,,,,,,,,,
RLW,Cylindrospermopsin(total),2024-02-19 07:30:00.000+10:00,0.14,ug/l,,,,,,,,,
RLW,Enterococci,2024-02-19 07:30:00.000+10:00,22,cfu/100ml,,,,,,,,,
RLW,Microcystin LR(extracellular),2024-02-19 07:30:00.000+10:00,0.05,ug/l,,,,,,,,,
RLW,Microcystin LR(intracellular),2024-02-19 07:30:00.000+10:00,0.98,ug/l,,,,,,,,,
RLW,Microcystin LR(total),2024-02-19 07:30:00.000+10:00,0.98,ug/l,,,,,,,,,
RLW,Microcystin RR(extracellular),2024-02-19 07:30:00.000+10:00,0.05,ug/l,,,,,,,,,
RLW,Microcystin RR(intracellular),2024-02-19 07:30:00.000+10:00,0.68,ug/l,,,,,,,,,
RLW,Microcystin RR(total),2024-02-19 07:30:00.000+10:00,0.68,ug/l,,,,,,,,,
RLW,Microcystin YR(extracellular),2024-02-19 07:30:00.000+10:00,0.05,ug/l,,,,,,,,,
RLW,Microcystin YR(intracellular),2024-02-19 07:30:00.000+10:00,0.11,ug/l,,,,,,,,,
RLW,Microcystin YR(total),2024-02-19 07:30:00.000+10:00,0.11,ug/l,,,,,,,,,
RLW,Microcystin-LA(extracellular),2024-02-19 07:30:00.000+10:00,0.5,ug/l,,,,,,,,,
RLW,Microcystin-LA(intracellular),2024-02-19 07:30:00.000+10:00,0.5,ug/l,,,,,,,,,
RLW,Microcystin-LA(total),2024-02-19 07:30:00.000+10:00,0.5,ug/l,,,,,,,,,
RLW,Microcystin-LF(extracellular),2024-02-19 07:30:00.000+10:00,1,ug/l,,,,,,,,,
RLW,Microcystin-LF(intracellular),2024-02-19 07:30:00.000+10:00,1,ug/l,,,,,,,,,
RLW,Microcystin-LF(total),2024-02-19 07:30:00.000+10:00,1,ug/l,,,,,,,,,
RLW,Microcystin-LW(extracellular),2024-02-19 07:30:00.000+10:00,1,ug/l,,,,,,,,,
RLW,Microcystin-LW(intracellular),2024-02-19 07:30:00.000+10:00,1,ug/l,,,,,,,,,
RLW,Microcystin-LW(total),2024-02-19 07:30:00.000+10:00,1,ug/l,,,,,,,,,
RLW,Microcystin-LY(extracellular),2024-02-19 07:30:00.000+10:00,0.5,ug/l,,,,,,,,,
RLW,Microcystin-LY(intracellular),2024-02-19 07:30:00.000+10:00,0.5,ug/l,,,,,,,,,
RLW,Microcystin-LY(total),2024-02-19 07:30:00.000+10:00,0.5,ug/l,,,,,,,,,
RLW,Microcystis_Biovolume,2024-02-19 07:30:00.000+10:00,0.465,mm3/l,,,,,,,,,
RLW,Microcystis_Cell count,2024-02-19 07:30:00.000+10:00,16739,cells/ml,,,,,,,,,
RLW,Nodularin (extracellular),2024-02-19 07:30:00.000+10:00,0.1,ug/l,,,,,,,,,
RLW,Nodularin (intracellular),2024-02-19 07:30:00.000+10:00,0.1,ug/l,,,,,,,,,
RLW,Nodularin (total),2024-02-19 07:30:00.000+10:00,0.1,ug/l,,,,,,,,,
RLW,Non toxic Aphanizomenonaceae_Biovolume,2024-02-19 07:30:00.000+10:00,0.024,mm3/l,,,,,,,,,
RLW,Non toxic Aphanizomenonaceae_Cell count,2024-02-19 07:30:00.000+10:00,544,cells/ml,,,,,,,,,
RLW,Planktolyngbya_Biovolume,2024-02-19 07:30:00.000+10:00,0.004,mm3/l,,,,,,,,,
RLW,Planktolyngbya_Cell count,2024-02-19 07:30:00.000+10:00,1769,cells/ml,,,,,,,,,
RLW,Potentially Toxic Cyanobacteria,2024-02-19 07:30:00.000+10:00,157600,cells/ml,,,,,,,,,
RLW,Potentially Toxic Cyanobacteria Biovolume,2024-02-19 07:30:00.000+10:00,4.6,mm3/l,,,,,,,,,
RLW,Raphidiopsis raciborskii_Biovolume,2024-02-19 07:30:00.000+10:00,4.131,mm3/l,,,,,,,,,
RLW,Raphidiopsis raciborskii_Cell count,2024-02-19 07:30:00.000+10:00,140842,cells/ml,,,,,,,,,
RLW,Total Cyanobacteria,2024-02-19 07:30:00.000+10:00,197700,cells/ml,,,,,,,,,
RLM,7-deoxy-Cylindrospermopsin(extracellular),2024-02-19 07:25:00.000+10:00,0.5,ug/l,,,,,,,,,
RLM,7-deoxy-Cylindrospermopsin(intracellular),2024-02-19 07:25:00.000+10:00,0.1,ug/l,,,,,,,,,
RLM,7-deoxy-Cylindrospermopsin(total),2024-02-19 07:25:00.000+10:00,0.5,ug/l,,,,,,,,,
RLM,7-desmethyl Microcystin-LR(extracellular),2024-02-19 07:25:00.000+10:00,2,ug/l,,,,,,,,,
RLM,7-desmethyl Microcystin-LR(intracellular),2024-02-19 07:25:00.000+10:00,2,ug/l,,,,,,,,,
RLM,7-desmethyl Microcystin-LR(total),2024-02-19 07:25:00.000+10:00,2,ug/l,,,,,,,,,
RLM,7-Epi-Cylindrospermopsin(extracellular),2024-02-19 07:25:00.000+10:00,0.1,ug/l,,,,,,,,,
RLM,7-Epi-Cylindrospermopsin(intracellular),2024-02-19 07:25:00.000+10:00,0.1,ug/l,,,,,,,,,
RLM,7-Epi-Cylindrospermopsin(total),2024-02-19 07:25:00.000+10:00,0.1,ug/l,,,,,,,,,
RLM,Anatoxin-a(extracellular),2024-02-19 07:25:00.000+10:00,0.1,ug/l,,,,,,,,,
RLM,Anatoxin-a(intracellular),2024-02-19 07:25:00.000+10:00,0.1,ug/l,,,,,,,,,
RLM,Anatoxin-a(total),2024-02-19 07:25:00.000+10:00,0.1,ug/l,,,,,,,,,
RLM,Chlorophyll - a,2024-02-19 07:25:00.000+10:00,19.2,mg/m^3,,,,,,,,,
RLM,Coccoid Blue Green Picoplankton_Biovolume,2024-02-19 07:25:00.000+10:00,0.011,mm3/l,,,,,,,,,
RLM,Coccoid Blue Green Picoplankton_Cell count,2024-02-19 07:25:00.000+10:00,26198,cells/ml,,,,,,,,,
RLM,Cyanobacteria Biovolume,2024-02-19 07:25:00.000+10:00,6.78,mm3/l,,,,,,,,,
RLM,Cylindrospermopsin (extracellular),2024-02-19 07:25:00.000+10:00,0.13,ug/l,,,,,,,,,
RLM,Cylindrospermopsin (intracellular),2024-02-19 07:25:00.000+10:00,0.05,ug/l,,,,,,,,,
RLM,Cylindrospermopsin(total),2024-02-19 07:25:00.000+10:00,0.14,ug/l,,,,,,,,,
RLM,Enterococci,2024-02-19 07:25:00.000+10:00,11,cfu/100ml,,,,,,,,,
RLM,Microcystin LR(extracellular),2024-02-19 07:25:00.000+10:00,0.05,ug/l,,,,,,,,,
RLM,Microcystin LR(intracellular),2024-02-19 07:25:00.000+10:00,0.8,ug/l,,,,,,,,,
RLM,Microcystin LR(total),2024-02-19 07:25:00.000+10:00,0.8,ug/l,,,,,,,,,
RLM,Microcystin RR(extracellular),2024-02-19 07:25:00.000+10:00,0.05,ug/l,,,,,,,,,
RLM,Microcystin RR(intracellular),2024-02-19 07:25:00.000+10:00,0.66,ug/l,,,,,,,,,
RLM,Microcystin RR(total),2024-02-19 07:25:00.000+10:00,0.66,ug/l,,,,,,,,,
RLM,Microcystin YR(extracellular),2024-02-19 07:25:00.000+10:00,0.05,ug/l,,,,,,,,,
RLM,Microcystin YR(intracellular),2024-02-19 07:25:00.000+10:00,0.08,ug/l,,,,,,,,,
RLM,Microcystin YR(total),2024-02-19 07:25:00.000+10:00,0.08,ug/l,,,,,,,,,
RLM,Microcystin-LA(extracellular),2024-02-19 07:25:00.000+10:00,0.5,ug/l,,,,,,,,,
RLM,Microcystin-LA(intracellular),2024-02-19 07:25:00.000+10:00,0.5,ug/l,,,,,,,,,
RLM,Microcystin-LA(total),2024-02-19 07:25:00.000+10:00,0.5,ug/l,,,,,,,,,
RLM,Microcystin-LF(extracellular),2024-02-19 07:25:00.000+10:00,1,ug/l,,,,,,,,,
RLM,Microcystin-LF(intracellular),2024-02-19 07:25:00.000+10:00,1,ug/l,,,,,,,,,
RLM,Microcystin-LF(total),2024-02-19 07:25:00.000+10:00,1,ug/l,,,,,,,,,
RLM,Microcystin-LW(extracellular),2024-02-19 07:25:00.000+10:00,1,ug/l,,,,,,,,,
RLM,Microcystin-LW(intracellular),2024-02-19 07:25:00.000+10:00,1,ug/l,,,,,,,,,
RLM,Microcystin-LW(total),2024-02-19 07:25:00.000+10:00,1,ug/l,,,,,,,,,
RLM,Microcystin-LY(extracellular),2024-02-19 07:25:00.000+10:00,0.5,ug/l,,,,,,,,,
RLM,Microcystin-LY(intracellular),2024-02-19 07:25:00.000+10:00,0.5,ug/l,,,,,,,,,
RLM,Microcystin-LY(total),2024-02-19 07:25:00.000+10:00,0.5,ug/l,,,,,,,,,
RLM,Microcystis_Biovolume,2024-02-19 07:25:00.000+10:00,2.607,mm3/l,,,,,,,,,
RLM,Microcystis_Cell count,2024-02-19 07:25:00.000+10:00,93741,cells/ml,,,,,,,,,
RLM,Nodularin (extracellular),2024-02-19 07:25:00.000+10:00,0.1,ug/l,,,,,,,,,
RLM,Nodularin (intracellular),2024-02-19 07:25:00.000+10:00,0.1,ug/l,,,,,,,,,
RLM,Nodularin (total),2024-02-19 07:25:00.000+10:00,0.1,ug/l,,,,,,,,,
RLM,Planktolyngbya_Biovolume,2024-02-19 07:25:00.000+10:00,0.009,mm3/l,,,,,,,,,
RLM,Planktolyngbya_Cell count,2024-02-19 07:25:00.000+10:00,3811,cells/ml,,,,,,,,,
RLM,Potentially Toxic Cyanobacteria,2024-02-19 07:25:00.000+10:00,234500,cells/ml,,,,,,,,,
RLM,Potentially Toxic Cyanobacteria Biovolume,2024-02-19 07:25:00.000+10:00,6.76,mm3/l,,,,,,,,,
RLM,Raphidiopsis raciborskii_Biovolume,2024-02-19 07:25:00.000+10:00,4.106,mm3/l,,,,,,,,,
RLM,Raphidiopsis raciborskii_Cell count,2024-02-19 07:25:00.000+10:00,139985,cells/ml,,,,,,,,,
RLM,Total Cyanobacteria,2024-02-19 07:25:00.000+10:00,264600,cells/ml,,,,,,,,,
RLM,Umezakia ovalisporum_Biovolume,2024-02-19 07:25:00.000+10:00,0.051,mm3/l,,,,,,,,,
RLM,Umezakia ovalisporum_Cell count,2024-02-19 07:25:00.000+10:00,817,cells/ml,,,,,,,,,
RLE,7-deoxy-Cylindrospermopsin(extracellular),2024-02-19 07:20:00.000+10:00,0.6,ug/l,,,,,,,,,
RLE,7-deoxy-Cylindrospermopsin(intracellular),2024-02-19 07:20:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,7-deoxy-Cylindrospermopsin(total),2024-02-19 07:20:00.000+10:00,0.6,ug/l,,,,,,,,,
RLE,7-desmethyl Microcystin-LR(extracellular),2024-02-19 07:20:00.000+10:00,2,ug/l,,,,,,,,,
RLE,7-desmethyl Microcystin-LR(intracellular),2024-02-19 07:20:00.000+10:00,2,ug/l,,,,,,,,,
RLE,7-desmethyl Microcystin-LR(total),2024-02-19 07:20:00.000+10:00,2,ug/l,,,,,,,,,
RLE,7-Epi-Cylindrospermopsin(extracellular),2024-02-19 07:20:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,7-Epi-Cylindrospermopsin(intracellular),2024-02-19 07:20:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,7-Epi-Cylindrospermopsin(total),2024-02-19 07:20:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,Anatoxin-a(extracellular),2024-02-19 07:20:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,Anatoxin-a(intracellular),2024-02-19 07:20:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,Anatoxin-a(total),2024-02-19 07:20:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,Chlorophyll - a,2024-02-19 07:20:00.000+10:00,22.6,mg/m^3,,,,,,,,,
RLE,Coccoid Blue Green Picoplankton_Biovolume,2024-02-19 07:20:00.000+10:00,0.002,mm3/l,,,,,,,,,
RLE,Coccoid Blue Green Picoplankton_Cell count,2024-02-19 07:20:00.000+10:00,5389,cells/ml,,,,,,,,,
RLE,Cyanobacteria Biovolume,2024-02-19 07:20:00.000+10:00,2.19,mm3/l,,,,,,,,,
RLE,Cylindrospermopsin (extracellular),2024-02-19 07:20:00.000+10:00,0.13,ug/l,,,,,,,,,
RLE,Cylindrospermopsin (intracellular),2024-02-19 07:20:00.000+10:00,0.05,ug/l,,,,,,,,,
RLE,Cylindrospermopsin(total),2024-02-19 07:20:00.000+10:00,0.13,ug/l,,,,,,,,,
RLE,Enterococci,2024-02-19 07:20:00.000+10:00,15,cfu/100ml,,,,,,,,,
RLE,Microcystin LR(extracellular),2024-02-19 07:20:00.000+10:00,0.05,ug/l,,,,,,,,,
RLE,Microcystin LR(intracellular),2024-02-19 07:20:00.000+10:00,0.16,ug/l,,,,,,,,,
RLE,Microcystin LR(total),2024-02-19 07:20:00.000+10:00,0.16,ug/l,,,,,,,,,
RLE,Microcystin RR(extracellular),2024-02-19 07:20:00.000+10:00,0.05,ug/l,,,,,,,,,
RLE,Microcystin RR(intracellular),2024-02-19 07:20:00.000+10:00,0.12,ug/l,,,,,,,,,
RLE,Microcystin RR(total),2024-02-19 07:20:00.000+10:00,0.12,ug/l,,,,,,,,,
RLE,Microcystin YR(extracellular),2024-02-19 07:20:00.000+10:00,0.05,ug/l,,,,,,,,,
RLE,Microcystin YR(intracellular),2024-02-19 07:20:00.000+10:00,0.05,ug/l,,,,,,,,,
RLE,Microcystin YR(total),2024-02-19 07:20:00.000+10:00,0.05,ug/l,,,,,,,,,
RLE,Microcystin-LA(extracellular),2024-02-19 07:20:00.000+10:00,0.5,ug/l,,,,,,,,,
RLE,Microcystin-LA(intracellular),2024-02-19 07:20:00.000+10:00,0.5,ug/l,,,,,,,,,
RLE,Microcystin-LA(total),2024-02-19 07:20:00.000+10:00,0.5,ug/l,,,,,,,,,
RLE,Microcystin-LF(extracellular),2024-02-19 07:20:00.000+10:00,1,ug/l,,,,,,,,,
RLE,Microcystin-LF(intracellular),2024-02-19 07:20:00.000+10:00,1,ug/l,,,,,,,,,
RLE,Microcystin-LF(total),2024-02-19 07:20:00.000+10:00,1,ug/l,,,,,,,,,
RLE,Microcystin-LW(extracellular),2024-02-19 07:20:00.000+10:00,1,ug/l,,,,,,,,,
RLE,Microcystin-LW(intracellular),2024-02-19 07:20:00.000+10:00,1,ug/l,,,,,,,,,
RLE,Microcystin-LW(total),2024-02-19 07:20:00.000+10:00,1,ug/l,,,,,,,,,
RLE,Microcystin-LY(extracellular),2024-02-19 07:20:00.000+10:00,0.5,ug/l,,,,,,,,,
RLE,Microcystin-LY(intracellular),2024-02-19 07:20:00.000+10:00,0.5,ug/l,,,,,,,,,
RLE,Microcystin-LY(total),2024-02-19 07:20:00.000+10:00,0.5,ug/l,,,,,,,,,
RLE,Microcystis_Biovolume,2024-02-19 07:20:00.000+10:00,0.037,mm3/l,,,,,,,,,
RLE,Microcystis_Cell count,2024-02-19 07:20:00.000+10:00,1347,cells/ml,,,,,,,,,
RLE,Nodularin (extracellular),2024-02-19 07:20:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,Nodularin (intracellular),2024-02-19 07:20:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,Nodularin (total),2024-02-19 07:20:00.000+10:00,0.1,ug/l,,,,,,,,,
RLE,Potentially Toxic Cyanobacteria,2024-02-19 07:20:00.000+10:00,74290,cells/ml,,,,,,,,,
RLE,Potentially Toxic Cyanobacteria Biovolume,2024-02-19 07:20:00.000+10:00,2.18,mm3/l,,,,,,,,,
RLE,Pseudanabaena_Biovolume,2024-02-19 07:20:00.000+10:00,0.011,mm3/l,,,,,,,,,
RLE,Pseudanabaena_Cell count,2024-02-19 07:20:00.000+10:00,1157,cells/ml,,,,,,,,,
RLE,Raphidiopsis raciborskii_Biovolume,2024-02-19 07:20:00.000+10:00,2.135,mm3/l,,,,,,,,,
RLE,Raphidiopsis raciborskii_Cell count,2024-02-19 07:20:00.000+10:00,72809,cells/ml,,,,,,,,,
